name~location_id~city~state~awards~positive~uName~uLocation
Stella's Diner~421817~Syracuse~New York~Certificate of Excellence 2016~negative~Type1Traveler~Long Island, New YOrk
Stella's Diner~421817~Syracuse~New York~Certificate of Excellence 2016~negative~Steven B~Speculator, New York
Stella's Diner~421817~Syracuse~New York~Certificate of Excellence 2016~positive~dustpan_dan~Boston, Massachusetts
Stella's Diner~421817~Syracuse~New York~Certificate of Excellence 2016~positive~Janet L~Highland Mills
Stella's Diner~421817~Syracuse~New York~Certificate of Excellence 2016~negative~idanaLongIsland_NY~Long Island, NY
Stella's Diner~421817~Syracuse~New York~Certificate of Excellence 2016~positive~Bud J~Syracuse, New York
Stella's Diner~421817~Syracuse~New York~Certificate of Excellence 2016~positive~Signessx1~Hartford, Connecticut
Stella's Diner~421817~Syracuse~New York~Certificate of Excellence 2016~negative~mikel12323~Houston, Texas
Stella's Diner~421817~Syracuse~New York~Certificate of Excellence 2016~positive~castroc342~New Windsor, New York
Stella's Diner~421817~Syracuse~New York~Certificate of Excellence 2016~negative~Burke55~East Syracuse, New York
Sushi A Go Go~509121~Los Angeles~California~Certificate of Excellence 2016~positive~buffalojim67~Lawrence, Kansas
Sushi A Go Go~509121~Los Angeles~California~Certificate of Excellence 2016~negative~Deon C~Australia
Sushi A Go Go~509121~Los Angeles~California~Certificate of Excellence 2016~positive~asiana747~Toronto, Canada
Sushi A Go Go~509121~Los Angeles~California~Certificate of Excellence 2016~positive~KIllmosquitos~Milan, Italy
Sushi A Go Go~509121~Los Angeles~California~Certificate of Excellence 2016~positive~CateMilk~Greater London, United Kingdom
Sushi A Go Go~509121~Los Angeles~California~Certificate of Excellence 2016~positive~Habitat P~Los Angeles, California
Sushi A Go Go~509121~Los Angeles~California~Certificate of Excellence 2016~positive~FirstClass001~Toronto, Canada
Sushi A Go Go~509121~Los Angeles~California~Certificate of Excellence 2016~positive~MuscleDog~Perth, Australia
Sushi A Go Go~509121~Los Angeles~California~Certificate of Excellence 2016~positive~fisher1962~Sydney Australia
Sushi A Go Go~509121~Los Angeles~California~Certificate of Excellence 2016~negative~luluxlou~London
Sushi A Go Go~509121~Los Angeles~California~Certificate of Excellence 2016~negative~David B L~Los Angeles, California
Sushi A Go Go~509121~Los Angeles~California~Certificate of Excellence 2016~negative~SJessica522~Thousand Oaks, California
Sushi A Go Go~509121~Los Angeles~California~Certificate of Excellence 2016~positive~GurpreetMehdiratta~New Delhi, India
Sushi A Go Go~509121~Los Angeles~California~Certificate of Excellence 2016~positive~Suchig06~New Delhi, India
Sushi A Go Go~509121~Los Angeles~California~Certificate of Excellence 2016~positive~Joy_Villa~New York City, New York
Sushi A Go Go~509121~Los Angeles~California~Certificate of Excellence 2016~positive~marsle~Georgia
T. Cook's~334347~Phoenix~Arizona~Certificate of Excellence 2016~positive~JKLS333~Washington DC, District of Columbia
T. Cook's~334347~Phoenix~Arizona~Certificate of Excellence 2016~positive~sopacey~Phoenix, Arizona
T. Cook's~334347~Phoenix~Arizona~Certificate of Excellence 2016~positive~WHS-Eagle~Prescott, Arizona
T. Cook's~334347~Phoenix~Arizona~Certificate of Excellence 2016~positive~TAS~Scottsdale, AZ
T. Cook's~334347~Phoenix~Arizona~Certificate of Excellence 2016~positive~MarleneandHarvey~Tempe
T. Cook's~334347~Phoenix~Arizona~Certificate of Excellence 2016~negative~Richard S~Scottsdale, Arizona
T. Cook's~334347~Phoenix~Arizona~Certificate of Excellence 2016~positive~DelawareSparky~delaware
T. Cook's~334347~Phoenix~Arizona~Certificate of Excellence 2016~negative~lmborland~Park City, Utah
T. Cook's~334347~Phoenix~Arizona~Certificate of Excellence 2016~positive~JDW92~Missouri City, Texas
T. Cook's~334347~Phoenix~Arizona~Certificate of Excellence 2016~positive~will c~Phoenix, Arizona
T. Cook's~334347~Phoenix~Arizona~Certificate of Excellence 2016~positive~Linda S~Phoenix, Arizona
T. Cook's~334347~Phoenix~Arizona~Certificate of Excellence 2016~negative~RogerNDiana~Chandler, Arizona
T. Cook's~334347~Phoenix~Arizona~Certificate of Excellence 2016~positive~daisy32386~Fruita, Colorado
T. Cook's~334347~Phoenix~Arizona~Certificate of Excellence 2016~positive~natalia64~guadalajara
Talula's Garden~2137068~Philadelphia~Pennsylvania~Certificate of Excellence 2016~negative~momma3foodie~Belvedere, California
Talula's Garden~2137068~Philadelphia~Pennsylvania~Certificate of Excellence 2016~positive~vampira527~CONGERS
Talula's Garden~2137068~Philadelphia~Pennsylvania~Certificate of Excellence 2016~positive~CoffeenBeers~Baltimore, Maryland
Talula's Garden~2137068~Philadelphia~Pennsylvania~Certificate of Excellence 2016~positive~Scott_A_Drake~Philadelphia, Pennsylvania
Talula's Garden~2137068~Philadelphia~Pennsylvania~Certificate of Excellence 2016~negative~LeslieAnne7~Baltimore
Talula's Garden~2137068~Philadelphia~Pennsylvania~Certificate of Excellence 2016~positive~Deborah T~Chicago, Illinois
Talula's Garden~2137068~Philadelphia~Pennsylvania~Certificate of Excellence 2016~negative~jmgbar~Amelia Island, Florida
Talula's Garden~2137068~Philadelphia~Pennsylvania~Certificate of Excellence 2016~negative~lfdb~Philadelphia, PA
Talula's Garden~2137068~Philadelphia~Pennsylvania~Certificate of Excellence 2016~positive~CharltonDon~Berwyn, Pennsylvania
Talula's Garden~2137068~Philadelphia~Pennsylvania~Certificate of Excellence 2016~positive~taaskew~Huntsville, Alabama
Talula's Garden~2137068~Philadelphia~Pennsylvania~Certificate of Excellence 2016~positive~CAGreens~US
Talula's Garden~2137068~Philadelphia~Pennsylvania~Certificate of Excellence 2016~positive~Marlene H~Rockville
Talula's Garden~2137068~Philadelphia~Pennsylvania~Certificate of Excellence 2016~positive~josephshepherd~Philadelphia, Pennsylvania
Talula's Garden~2137068~Philadelphia~Pennsylvania~Certificate of Excellence 2016~positive~Greg Q~Philadelphia, United States
Talula's Garden~2137068~Philadelphia~Pennsylvania~Certificate of Excellence 2016~positive~nydolly~Philadelphia, Pennsylvania
Talula's Garden~2137068~Philadelphia~Pennsylvania~Certificate of Excellence 2016~negative~petertom25~Bayside, New York
Talula's Garden~2137068~Philadelphia~Pennsylvania~Certificate of Excellence 2016~positive~tmulholland7~Levittown, Pennsylvania
Tanta~4717714~Chicago~Illinois~Certificate of Excellence 2016~positive~eridaniaalvarez~Santo Domingo
Tanta~4717714~Chicago~Illinois~Certificate of Excellence 2016~positive~xboox~Geneva, Illinois
Tanta~4717714~Chicago~Illinois~Certificate of Excellence 2016~positive~Ricardo194~San Cristobal de las Casas, Mexico
Tanta~4717714~Chicago~Illinois~Certificate of Excellence 2016~positive~TraceyShades~Ubud, Indonesia
Tanta~4717714~Chicago~Illinois~Certificate of Excellence 2016~positive~FaithNY~New York
Tanta~4717714~Chicago~Illinois~Certificate of Excellence 2016~positive~Ramesh V~Chicago, Illinois
Tanta~4717714~Chicago~Illinois~Certificate of Excellence 2016~negative~AvidTraveller2011~Farmington, Pennsylvania
Tanta~4717714~Chicago~Illinois~Certificate of Excellence 2016~positive~Stephen J~Greenwich, Connecticut
Tanta~4717714~Chicago~Illinois~Certificate of Excellence 2016~positive~Viking-travels~Kansas City, Missouri
Tanta~4717714~Chicago~Illinois~Certificate of Excellence 2016~positive~Bibiya~kent
Tanta~4717714~Chicago~Illinois~Certificate of Excellence 2016~negative~elainejr~Barrington, Illinois
Tanta~4717714~Chicago~Illinois~Certificate of Excellence 2016~positive~Sue B~Cincinnati, Ohio
Tanta~4717714~Chicago~Illinois~Certificate of Excellence 2016~positive~Ryan Q~Chicago, Illinois
Tanta~4717714~Chicago~Illinois~Certificate of Excellence 2016~positive~Richard J~Baltimore, Maryland
Tanta~4717714~Chicago~Illinois~Certificate of Excellence 2016~positive~hanlievanwyk~Chicago, Illinois
Tanta~4717714~Chicago~Illinois~Certificate of Excellence 2016~negative~pstover~Green Bay, Wisconsin
Taqueria Downtown~944687~Jersey City~New Jersey~Certificate of Excellence 2016~negative~JayUlrich~Jersey City, New Jersey
Taqueria Downtown~944687~Jersey City~New Jersey~Certificate of Excellence 2016~negative~Miguel M~New Jersey
Taqueria Downtown~944687~Jersey City~New Jersey~Certificate of Excellence 2016~negative~Melanie T~New York City, New York
Taqueria Downtown~944687~Jersey City~New Jersey~Certificate of Excellence 2016~negative~TravelsMyMidleName~North Jersey/NY
Taqueria Downtown~944687~Jersey City~New Jersey~Certificate of Excellence 2016~positive~gvale917~New Brunswick, New Jersey
Taqueria Downtown~944687~Jersey City~New Jersey~Certificate of Excellence 2016~negative~ouilv2travel~Chicago, IL
Taqueria Downtown~944687~Jersey City~New Jersey~Certificate of Excellence 2016~positive~Justin Y~Port Monmouth, New Jersey
Taqueria Downtown~944687~Jersey City~New Jersey~Certificate of Excellence 2016~positive~Mike M~Jersey City, New Jersey
Taqueria Downtown~944687~Jersey City~New Jersey~Certificate of Excellence 2016~negative~garyDallas_Tx~Dallas, Tx
Taqueria Downtown~944687~Jersey City~New Jersey~Certificate of Excellence 2016~positive~Licillevagabond~Jersey City, New Jersey
Taqueria Downtown~944687~Jersey City~New Jersey~Certificate of Excellence 2016~positive~Joel G~Jersey City, New Jersey
Taqueria Downtown~944687~Jersey City~New Jersey~Certificate of Excellence 2016~positive~djh5723~Chicago, Illinois
Taqueria Downtown~944687~Jersey City~New Jersey~Certificate of Excellence 2016~positive~djh5723~Chicago, Illinois
Tasty n Alder~3963126~Portland~Oregon~Certificate of Excellence 2016~positive~crisp503~Portland, Oregon
Tasty n Alder~3963126~Portland~Oregon~Certificate of Excellence 2016~negative~skirafthike~Sandy, Oregon, United States
Tasty n Alder~3963126~Portland~Oregon~Certificate of Excellence 2016~negative~dalebA4936XF~Seattle, Washington
Tasty n Alder~3963126~Portland~Oregon~Certificate of Excellence 2016~positive~traveler07577~West Palm Beach, Florida
Tasty n Alder~3963126~Portland~Oregon~Certificate of Excellence 2016~negative~Ellen P~Vienna, Virginia
Tasty n Alder~3963126~Portland~Oregon~Certificate of Excellence 2016~negative~DandLtravel~Burbank, California
Tasty n Alder~3963126~Portland~Oregon~Certificate of Excellence 2016~negative~Michelle B~Shoreline, Washington, United States
Tasty n Alder~3963126~Portland~Oregon~Certificate of Excellence 2016~positive~Joy G~Durham, North Carolina
Tasty n Alder~3963126~Portland~Oregon~Certificate of Excellence 2016~positive~alexespo5~Saratoga Springs, New York
Tasty n Alder~3963126~Portland~Oregon~Certificate of Excellence 2016~negative~Traveldog86~West Virginia
Tasty n Alder~3963126~Portland~Oregon~Certificate of Excellence 2016~positive~knowzwhatsup~Los Angeles, California
Tasty n Alder~3963126~Portland~Oregon~Certificate of Excellence 2016~negative~Eireboi~San Francisco, California
Tasty n Alder~3963126~Portland~Oregon~Certificate of Excellence 2016~negative~Nancy A~Cary,Illinois
Tasty n Alder~3963126~Portland~Oregon~Certificate of Excellence 2016~positive~ACO2019~Tucson, Arizona
Tasty n Alder~3963126~Portland~Oregon~Certificate of Excellence 2016~negative~karenweber~Northern California
Tasty n Alder~3963126~Portland~Oregon~Certificate of Excellence 2016~negative~Hockeydad900~La Canada Flintridge, California
Tasty n Alder~3963126~Portland~Oregon~Certificate of Excellence 2016~negative~Opher~Zichron Yaakov, Israel
Teatro Restaurant~321934~Boston~Massachusetts~Certificate of Excellence 2016~positive~jamaplus~Worcester, Massachusetts
Teatro Restaurant~321934~Boston~Massachusetts~Certificate of Excellence 2016~positive~CaliforniaGirl500~North Conway, New Hampshire
Teatro Restaurant~321934~Boston~Massachusetts~Certificate of Excellence 2016~positive~Linda K~Springfield, Massachusetts
Teatro Restaurant~321934~Boston~Massachusetts~Certificate of Excellence 2016~positive~Smillerick~Concord, New Hampshire
Teatro Restaurant~321934~Boston~Massachusetts~Certificate of Excellence 2016~positive~D A B~Temple City, California
Teatro Restaurant~321934~Boston~Massachusetts~Certificate of Excellence 2016~negative~Ryon M~Goldsboro
Teatro Restaurant~321934~Boston~Massachusetts~Certificate of Excellence 2016~positive~BarryW1970~Chester, United Kingdom
Teatro Restaurant~321934~Boston~Massachusetts~Certificate of Excellence 2016~negative~DobeWatson~Northampton, Massachusetts
Teatro Restaurant~321934~Boston~Massachusetts~Certificate of Excellence 2016~positive~denbro~Brookline, MA
Teatro Restaurant~321934~Boston~Massachusetts~Certificate of Excellence 2016~positive~Ed S~Portland, Oregon
Teatro Restaurant~321934~Boston~Massachusetts~Certificate of Excellence 2016~positive~Kenny327~Watertown, Massachusetts
Teatro Restaurant~321934~Boston~Massachusetts~Certificate of Excellence 2016~positive~Hans_10~Helmond, The Netherlands
Teatro Restaurant~321934~Boston~Massachusetts~Certificate of Excellence 2016~negative~TRventure~San Francisco
Teatro Restaurant~321934~Boston~Massachusetts~Certificate of Excellence 2016~positive~Ruth J~London, United Kingdom
Ted's Bulletin~1770090~Washington DC~District of Columbia~Certificate of Excellence 2016~negative~rogersober~Clermont, Florida
Ted's Bulletin~1770090~Washington DC~District of Columbia~Certificate of Excellence 2016~positive~TravelingJohnB80~Martinsburg, West Virginia
Ted's Bulletin~1770090~Washington DC~District of Columbia~Certificate of Excellence 2016~positive~Bryan B~Washington DC, District of Columbia
Ted's Bulletin~1770090~Washington DC~District of Columbia~Certificate of Excellence 2016~positive~MagicRoundabout~London, United Kingdom
Ted's Bulletin~1770090~Washington DC~District of Columbia~Certificate of Excellence 2016~negative~Shannone J~Boston, Massachusetts
Ted's Bulletin~1770090~Washington DC~District of Columbia~Certificate of Excellence 2016~negative~jknd02~Toledo, Ohio
Ted's Bulletin~1770090~Washington DC~District of Columbia~Certificate of Excellence 2016~positive~SuzanneCloud~Collingswood, New Jersey
Ted's Bulletin~1770090~Washington DC~District of Columbia~Certificate of Excellence 2016~positive~Jaclyn B~Phoenix, Arizona
Ted's Bulletin~1770090~Washington DC~District of Columbia~Certificate of Excellence 2016~negative~busy_traveler~Chicago
Ted's Bulletin~1770090~Washington DC~District of Columbia~Certificate of Excellence 2016~positive~glenn944~Belfast, United Kingdom
Ted's Bulletin~1770090~Washington DC~District of Columbia~Certificate of Excellence 2016~positive~MikeHeilbron~London, United Kingdom
Ted's Bulletin~1770090~Washington DC~District of Columbia~Certificate of Excellence 2016~positive~Aubrey O~Olney, Illinois
Ted's Bulletin~1770090~Washington DC~District of Columbia~Certificate of Excellence 2016~positive~Amy C~Philadelphia, Pennsylvania
Ted's Bulletin~1770090~Washington DC~District of Columbia~Certificate of Excellence 2016~positive~movtcharova~St. Petersburg, Florida
Ted's Bulletin~1770090~Washington DC~District of Columbia~Certificate of Excellence 2016~positive~Frank C~Portland, Oregon
Ted's Bulletin~1770090~Washington DC~District of Columbia~Certificate of Excellence 2016~negative~Googlaw26~Escondido, California
Ted's Bulletin~1770090~Washington DC~District of Columbia~Certificate of Excellence 2016~positive~Mary Lu A~Madison, Wisconsin
Ted's Bulletin~1770090~Washington DC~District of Columbia~Certificate of Excellence 2016~positive~ShellConcha~Framingham, Massachusetts
Ted's Bulletin~1770090~Washington DC~District of Columbia~Certificate of Excellence 2016~negative~FranS84~London, United Kingdom
Teds Bulletin 14th Street~4749634~Washington DC~District of Columbia~Certificate of Excellence 2016~positive~VACNUT~Michigan
Teds Bulletin 14th Street~4749634~Washington DC~District of Columbia~Certificate of Excellence 2016~positive~Filip D~Zagreb, Croatia
Teds Bulletin 14th Street~4749634~Washington DC~District of Columbia~Certificate of Excellence 2016~positive~Matthew F~Burgos, Spain
Teds Bulletin 14th Street~4749634~Washington DC~District of Columbia~Certificate of Excellence 2016~negative~Tbabyjim~Miami, Florida
Teds Bulletin 14th Street~4749634~Washington DC~District of Columbia~Certificate of Excellence 2016~positive~James W~Destin, Florida, USA
Teds Bulletin 14th Street~4749634~Washington DC~District of Columbia~Certificate of Excellence 2016~negative~Mitch M~Owasso, Oklahoma, United States
Teds Bulletin 14th Street~4749634~Washington DC~District of Columbia~Certificate of Excellence 2016~negative~gray75~chicago
Teds Bulletin 14th Street~4749634~Washington DC~District of Columbia~Certificate of Excellence 2016~positive~cindypicard~Washington DC, District of Columbia
Teds Bulletin 14th Street~4749634~Washington DC~District of Columbia~Certificate of Excellence 2016~positive~TravelingJohnB80~Martinsburg, West Virginia
Teds Bulletin 14th Street~4749634~Washington DC~District of Columbia~Certificate of Excellence 2016~positive~froggiesmooch~Washington DC, District of Columbia
Teds Bulletin 14th Street~4749634~Washington DC~District of Columbia~Certificate of Excellence 2016~negative~ecca95~York, United Kingdom
Teds Bulletin 14th Street~4749634~Washington DC~District of Columbia~Certificate of Excellence 2016~negative~Michie1291~Greenfield, Massachusetts
Teds Bulletin 14th Street~4749634~Washington DC~District of Columbia~Certificate of Excellence 2016~negative~Jim-V-NYC~New York City, New York
Teds Bulletin 14th Street~4749634~Washington DC~District of Columbia~Certificate of Excellence 2016~negative~KLVBVH~Carmel, Indiana
Teds Bulletin 14th Street~4749634~Washington DC~District of Columbia~Certificate of Excellence 2016~positive~S D~New York City, New York
Testo's Restaurant & Pizza~420263~Troy~New York~Certificate of Excellence 2016~positive~mjcrooksmomof3~southwest Michigan
Testo's Restaurant & Pizza~420263~Troy~New York~Certificate of Excellence 2016~positive~marjie3~Troy, New York
Testo's Restaurant & Pizza~420263~Troy~New York~Certificate of Excellence 2016~positive~roy k~Brunswick
Testo's Restaurant & Pizza~420263~Troy~New York~Certificate of Excellence 2016~positive~FionaPepper~Troy, New York
Testo's Restaurant & Pizza~420263~Troy~New York~Certificate of Excellence 2016~positive~RoadWarrior47~Troy, New York
Testo's Restaurant & Pizza~420263~Troy~New York~Certificate of Excellence 2016~negative~Linda A~Clifton Park, New York
Testo's Restaurant & Pizza~420263~Troy~New York~Certificate of Excellence 2016~negative~Jim S~Troy, New York
Testo's Restaurant & Pizza~420263~Troy~New York~Certificate of Excellence 2016~negative~Acioffi20~Troy, New York
Testo's Restaurant & Pizza~420263~Troy~New York~Certificate of Excellence 2016~positive~Karen J~Troy, New York
Testo's Restaurant & Pizza~420263~Troy~New York~Certificate of Excellence 2016~positive~tony C~Troy, New York
Testo's Restaurant & Pizza~420263~Troy~New York~Certificate of Excellence 2016~positive~magalieu~Troy, New York
Testo's Restaurant & Pizza~420263~Troy~New York~Certificate of Excellence 2016~positive~jhessup L~Troy, New York
Testo's Restaurant & Pizza~420263~Troy~New York~Certificate of Excellence 2016~positive~Mocha927~Cohoes, NY
Testo's Restaurant & Pizza~420263~Troy~New York~Certificate of Excellence 2016~positive~DaynaLove~Albany, New York
Testo's Restaurant & Pizza~420263~Troy~New York~Certificate of Excellence 2016~negative~Mike R~Shelburne, Vermont
Testo's Restaurant & Pizza~420263~Troy~New York~Certificate of Excellence 2016~positive~Celina970~Basalt, Colorado
Testo's Restaurant & Pizza~420263~Troy~New York~Certificate of Excellence 2016~positive~12GreenApples~Averill Park, New York
Testo's Restaurant & Pizza~420263~Troy~New York~Certificate of Excellence 2016~positive~bayly79~Melrose, New York, United States
Texas Roadhouse~879648~Syracuse~New York~Certificate of Excellence 2016~positive~TheCleaningLady1972~Canastota, New York
Texas Roadhouse~879648~Syracuse~New York~Certificate of Excellence 2016~positive~KingdaKa~Providence, Rhode Island
Texas Roadhouse~879648~Syracuse~New York~Certificate of Excellence 2016~negative~RichsWanderings~Grand Rapids, Michigan
Texas Roadhouse~879648~Syracuse~New York~Certificate of Excellence 2016~negative~DebbieinSyracuse~Syracuse, New York
Texas Roadhouse~879648~Syracuse~New York~Certificate of Excellence 2016~negative~Are J~Newcastle, Canada
Texas Roadhouse~879648~Syracuse~New York~Certificate of Excellence 2016~negative~rox7372~Utica, New York
Texas Roadhouse~879648~Syracuse~New York~Certificate of Excellence 2016~positive~Susie M~Nyc
Texas Roadhouse~879648~Syracuse~New York~Certificate of Excellence 2016~positive~Kevin C~Montreal
Texas Roadhouse~879648~Syracuse~New York~Certificate of Excellence 2016~negative~Tim H~Syracuse, New York, United States
Texas Roadhouse~879648~Syracuse~New York~Certificate of Excellence 2016~negative~TravelingDeb4~Morris County, New Jersey
Texas Roadhouse~879648~Syracuse~New York~Certificate of Excellence 2016~negative~Saracruise~Syracuse, New York
Texas Roadhouse~879648~Syracuse~New York~Certificate of Excellence 2016~negative~14alnjan~Albany, NY
Texas Roadhouse~879648~Syracuse~New York~Certificate of Excellence 2016~negative~Carl C~Franklin, New Hampshire
Texas Roadhouse~879648~Syracuse~New York~Certificate of Excellence 2016~positive~Cathy M~Utica, New York, United States
Texas Roadhouse~879648~Syracuse~New York~Certificate of Excellence 2016~positive~pushka999~Spartanburg, South Carolina, United States
Texas Roadhouse~879648~Syracuse~New York~Certificate of Excellence 2016~negative~Judith A~Cortlandt Manor, New York, United States
Texas de Brazil~4837646~Syracuse~New York~Certificate of Excellence 2016~negative~David G~NY
Texas de Brazil~4837646~Syracuse~New York~Certificate of Excellence 2016~positive~familyman66slig~Baldwinsville, New York
Texas de Brazil~4837646~Syracuse~New York~Certificate of Excellence 2016~negative~mem1964~Rome, New York
Texas de Brazil~4837646~Syracuse~New York~Certificate of Excellence 2016~positive~Bob4782~Penn Yan, N.Y.
Texas de Brazil~4837646~Syracuse~New York~Certificate of Excellence 2016~negative~Trish F~Tyler, Texas
Texas de Brazil~4837646~Syracuse~New York~Certificate of Excellence 2016~positive~Danielle K~Syracuse, New York, United States
Texas de Brazil~4837646~Syracuse~New York~Certificate of Excellence 2016~positive~pgrab31~Phoenix, New York
Texas de Brazil~4837646~Syracuse~New York~Certificate of Excellence 2016~negative~nekol74~Binghamton, New York
Texas de Brazil~4837646~Syracuse~New York~Certificate of Excellence 2016~negative~Mazuza2~Camillus, New York
Texas de Brazil~4837646~Syracuse~New York~Certificate of Excellence 2016~positive~JudyandHoppy~Utica, New York
Texas de Brazil~4837646~Syracuse~New York~Certificate of Excellence 2016~negative~Julieann J~Queensbury, New York, United States
Texas de Brazil~4837646~Syracuse~New York~Certificate of Excellence 2016~positive~smartphone88~Watertown, New York
Texas de Brazil~4837646~Syracuse~New York~Certificate of Excellence 2016~negative~Larry W~Rochester, New York
Texas de Brazil~4837646~Syracuse~New York~Certificate of Excellence 2016~positive~Don L~Brampton, Canada
Texas de Brazil~4837646~Syracuse~New York~Certificate of Excellence 2016~negative~Robert S~Manlius
Texas de Brazil~4837646~Syracuse~New York~Certificate of Excellence 2016~positive~AnaMaria221~Cape Coral, Florida, United States
Texas de Brazil~4837646~Syracuse~New York~Certificate of Excellence 2016~positive~jaltaman~Draper, UT
The Bazaar by Jose Andres~922299~Los Angeles~California~Certificate of Excellence 2016~negative~sam2066~Los Angeles, California
The Bazaar by Jose Andres~922299~Los Angeles~California~Certificate of Excellence 2016~positive~sobaytravelguy~Santa Clara, CA
The Bazaar by Jose Andres~922299~Los Angeles~California~Certificate of Excellence 2016~negative~Kenbob~Hoboken, NJ
The Bazaar by Jose Andres~922299~Los Angeles~California~Certificate of Excellence 2016~negative~prawnpipi~London, United Kingdom
The Bazaar by Jose Andres~922299~Los Angeles~California~Certificate of Excellence 2016~positive~mehmbers_only~Melbourne, Australia
The Bazaar by Jose Andres~922299~Los Angeles~California~Certificate of Excellence 2016~negative~TravelingCee~West Covina, CA
The Bazaar by Jose Andres~922299~Los Angeles~California~Certificate of Excellence 2016~positive~animeh~Doha
The Bazaar by Jose Andres~922299~Los Angeles~California~Certificate of Excellence 2016~positive~mooseyman~Canberra, Australia
The Bazaar by Jose Andres~922299~Los Angeles~California~Certificate of Excellence 2016~positive~QSMPEK~Almeria, Spain
The Bazaar by Jose Andres~922299~Los Angeles~California~Certificate of Excellence 2016~negative~stefanorenna~Rome, Italy
The Bazaar by Jose Andres~922299~Los Angeles~California~Certificate of Excellence 2016~positive~Ken W~Las Vegas, Nevada
The Bazaar by Jose Andres~922299~Los Angeles~California~Certificate of Excellence 2016~positive~Nicholas B~Washington DC, District of Columbia
The Bazaar by Jose Andres~922299~Los Angeles~California~Certificate of Excellence 2016~negative~VictoriaWB~Langrick, United Kingdom
The Bazaar by Jose Andres~922299~Los Angeles~California~Certificate of Excellence 2016~negative~AS5000~Toronto, Canada
The Bazaar by Jose Andres~922299~Los Angeles~California~Certificate of Excellence 2016~positive~TripTip101~NAPLES
The Bazaar by Jose Andres~922299~Los Angeles~California~Certificate of Excellence 2016~negative~kevin s~Waterloo, Canada
The Capital Grille~1982299~Washington DC~District of Columbia~Certificate of Excellence 2016~positive~HHajk~Stockholm, Sweden
The Capital Grille~1982299~Washington DC~District of Columbia~Certificate of Excellence 2016~positive~Fin-oh-way~London, United Kingdom
The Capital Grille~1982299~Washington DC~District of Columbia~Certificate of Excellence 2016~negative~james w~washington dc
The Capital Grille~1982299~Washington DC~District of Columbia~Certificate of Excellence 2016~negative~Sandro S~Rome, Italy
The Capital Grille~1982299~Washington DC~District of Columbia~Certificate of Excellence 2016~negative~Morningfire~Port Orchard, Washington
The Capital Grille~1982299~Washington DC~District of Columbia~Certificate of Excellence 2016~positive~Nick C~Houston, Texas
The Capital Grille~1982299~Washington DC~District of Columbia~Certificate of Excellence 2016~negative~PETER Z~Miami, Florida
The Capital Grille~1982299~Washington DC~District of Columbia~Certificate of Excellence 2016~positive~Samiya7~Hollywood, Florida
The Capital Grille~1982299~Washington DC~District of Columbia~Certificate of Excellence 2016~positive~Verotchka~Irvine, California
The Capital Grille~1982299~Washington DC~District of Columbia~Certificate of Excellence 2016~positive~cfreedma~Sydney, Australia
The Capital Grille~1982299~Washington DC~District of Columbia~Certificate of Excellence 2016~negative~bcheong~Singapore, Singapore
The Capital Grille~1982299~Washington DC~District of Columbia~Certificate of Excellence 2016~positive~WaldekM1~Krakow, Poland
The Capital Grille~322311~Boston~Massachusetts~Certificate of Excellence 2016~negative~MarkNH~New Hampshire USA
The Capital Grille~322311~Boston~Massachusetts~Certificate of Excellence 2016~negative~DDDFJD~Carmel, Indiana, USA
The Capital Grille~322311~Boston~Massachusetts~Certificate of Excellence 2016~negative~testaran~Rome, Italy
The Capital Grille~322311~Boston~Massachusetts~Certificate of Excellence 2016~positive~Kiko C~Guaynabo, Puerto Rico
The Capital Grille~322311~Boston~Massachusetts~Certificate of Excellence 2016~positive~Edda1~Reykjavik, Iceland
The Capital Grille~322311~Boston~Massachusetts~Certificate of Excellence 2016~positive~jdcombo~Marshfield, Massachusetts
The Capital Grille~322311~Boston~Massachusetts~Certificate of Excellence 2016~negative~Stirling B~Ottawa, Canada
The Capital Grille~322311~Boston~Massachusetts~Certificate of Excellence 2016~positive~richard m~Boston, Massachusetts
The Capital Grille~322311~Boston~Massachusetts~Certificate of Excellence 2016~negative~Len H~Taunton, Massachusetts
The Capital Grille~322311~Boston~Massachusetts~Certificate of Excellence 2016~negative~Retinol13~Berkeley, California
The Capital Grille~322311~Boston~Massachusetts~Certificate of Excellence 2016~positive~David S~Ellesmere Port, United Kingdom
The Capital Grille~322311~Boston~Massachusetts~Certificate of Excellence 2016~positive~Gobeachmama~Texas
The Capital Grille~322311~Boston~Massachusetts~Certificate of Excellence 2016~negative~peerywolf~Lincoln, MA
The Capital Grille~322311~Boston~Massachusetts~Certificate of Excellence 2016~positive~antriatou~Nicosia District, Cyprus
The Capital Grille~322311~Boston~Massachusetts~Certificate of Excellence 2016~negative~Drew S~Austin, Texas
The Capital Grille~322311~Boston~Massachusetts~Certificate of Excellence 2016~positive~sholdertravels~New York City, New York
The Capital Grille~322311~Boston~Massachusetts~Certificate of Excellence 2016~positive~John B~Toronto, Canada
The Capital Grille~322311~Boston~Massachusetts~Certificate of Excellence 2016~negative~Joel_Tzipi~Tel Aviv
The Capital Grille~322311~Boston~Massachusetts~Certificate of Excellence 2016~negative~walkerbail~New Castle, Delaware
The Cheesecake Factory~878494~Los Angeles~California~Certificate of Excellence 2016~negative~ShiraClinicandSpa~Hanoi
The Cheesecake Factory~878494~Los Angeles~California~Certificate of Excellence 2016~positive~amirk973~Los Angeles 
